acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
1201,C_1201,I,A,USD,false,1,0,1000000,60130.12,,bank,Rebecca,Yang,52642 Clayton Common Apt. 796,South Sarahaven,PR,US,87548,Female,2001-03-04,767-20-0322,-118.081947,-57.8497175
1202,C_1202,I,A,USD,false,1,0,1000000,83489.83,,bank,Nathan,Lynch,778 Jones Cape,South Davidside,HI,US,22305,Male,2000-07-27,630-39-1833,91.478985,-36.0547765
1203,C_1203,I,A,USD,false,1,0,1000000,84953.26,,bank,Joshua,Edwards,335 Moon Pine Apt. 338,West Jose,PA,US,06817,Male,2013-01-13,781-14-2865,112.818824,15.153222
1204,C_1204,I,A,USD,false,1,0,1000000,91341.42,,bank,Lisa,Ross,10395 Cox Garden Apt. 029,Melissaview,SD,US,82806,Female,2001-10-06,369-58-7103,-10.994547,-61.955099
1205,C_1205,I,A,USD,false,1,0,1000000,89090.49,,bank,Amber,Strong,574 Pamela Well Apt. 556,West Chelsea,FL,US,47120,Female,1949-12-07,561-37-7548,-88.935675,-55.687699
1206,C_1206,I,A,USD,false,1,0,1000000,61021.31,,bank,Meredith,Hill,612 Baker Springs,Arnoldside,NJ,US,23672,Female,2008-11-08,184-83-6281,-137.548025,25.073698
1207,C_1207,I,A,USD,false,1,0,1000000,52336.69,,bank,Max,Cobb,1191 Mclaughlin Field,North Patricia,FL,US,21921,Male,1916-05-29,667-81-3723,-73.094511,33.1061065
1208,C_1208,I,A,USD,false,1,0,1000000,97236.29,,bank,Anthony,Hernandez,3755 Williams Harbors,Vasquezborough,TN,US,60233,Male,2020-06-04,102-50-7801,-31.484866,49.9077605
1209,C_1209,I,A,USD,false,1,0,1000000,88346.30,,bank,Jeffrey,Maldonado,9517 Welch Parkway Apt. 573,Evansbury,WV,US,91062,Male,1974-12-31,663-56-3012,-157.328892,-5.9745805
1210,C_1210,I,A,USD,false,1,0,1000000,76971.34,,bank,Phillip,Buckley,9832 Raymond Mountains,North Danielletown,IN,US,55404,Male,1919-01-23,847-86-5393,45.575217,56.1804685
1211,C_1211,I,A,USD,false,1,0,1000000,58909.76,,bank,James,Hamilton,0258 Bailey Point,Sueborough,NC,US,43040,Male,2013-08-10,897-16-5990,146.697459,-79.593976
1212,C_1212,I,A,USD,false,1,0,1000000,60748.79,,bank,Joshua,Ford,64545 Emily Locks Suite 915,East Kellyland,DC,US,39804,Male,2002-12-31,887-21-6702,64.078778,-8.247167
1213,C_1213,I,A,USD,false,1,0,1000000,66772.57,,bank,William,Henderson,8149 Ferguson Falls,South Christopherchester,WY,US,29046,Male,2002-04-08,420-25-6727,43.131056,-10.7969065
1214,C_1214,I,A,USD,false,1,0,1000000,91169.20,,bank,Gregory,King,14638 Michael Mountain Apt. 172,Stevenberg,CO,US,25121,Male,1995-12-01,366-21-7031,-94.134763,-52.6738245
1215,C_1215,I,A,USD,false,1,0,1000000,88845.58,,bank,Derek,Macdonald,822 Martin Inlet Suite 184,Port Larrymouth,PA,US,20791,Male,1949-12-18,130-59-3940,82.937865,-75.3397185
1216,C_1216,I,A,USD,false,1,0,1000000,53167.20,,bank,Melinda,Leach,7451 Matthew Gateway,North Penny,VT,US,02804,Female,1992-03-07,303-29-4518,-167.338827,80.5713905
1217,C_1217,I,A,USD,false,1,0,1000000,80277.07,,bank,Karen,Webb,1792 Lane Villages Suite 450,Youngport,WI,US,95314,Female,2003-04-01,800-26-9462,-114.091525,-15.5472075
1218,C_1218,I,A,USD,false,1,0,1000000,79167.83,,bank,Mark,Odonnell,292 Christina Centers,East Kyle,IN,US,79353,Male,1966-09-11,008-15-1963,-16.601158,9.257929
1219,C_1219,I,A,USD,false,1,0,1000000,99285.36,,bank,Michele,White,814 Finley Row,Mooreton,OH,US,83755,Female,1967-04-24,635-86-6079,110.537416,-14.6318665
1220,C_1220,I,A,USD,false,1,0,1000000,87349.97,,bank,Lisa,Gonzales,23732 Alexis Knolls,North Nicolechester,MA,US,40301,Female,1948-09-26,691-94-1933,101.754974,39.932019
1221,C_1221,I,A,USD,false,1,0,1000000,89300.58,,bank,Paul,Weber,2006 Johnson Expressway Suite 972,Glassfurt,TX,US,65385,Male,1916-01-06,320-83-2186,-24.817144,-2.563075
1222,C_1222,I,A,USD,false,1,0,1000000,99504.91,,bank,Jean,Ferguson,47364 Ross Manors Apt. 867,Lake Sarahfurt,NY,US,04570,Female,1919-05-03,513-10-3534,152.800115,-31.328485
1223,C_1223,I,A,USD,false,1,0,1000000,66474.63,,bank,Robert,Sanchez,2693 Gilbert Ports Apt. 052,Wilsonland,OR,US,95627,Male,2011-07-21,564-48-6271,175.433840,-69.1881725
1224,C_1224,I,A,USD,false,1,0,1000000,83825.73,,bank,Ivan,Cortez,696 Benjamin Way Suite 923,Danielshire,MO,US,31662,Male,2002-05-28,870-87-9716,30.992407,-84.917453
1225,C_1225,I,A,USD,false,1,0,1000000,50313.88,,bank,Faith,Sanders,4894 Byrd Cape Suite 812,South Kristin,ME,US,41459,Female,1942-04-09,040-31-1888,-53.715881,-84.4526225
1226,C_1226,I,A,USD,false,1,0,1000000,98415.61,,bank,Brandi,Holt,347 Susan Square Suite 499,New Daniel,GU,US,34859,Female,1945-02-08,152-50-5539,61.248006,-9.8787725
1227,C_1227,I,A,USD,false,1,0,1000000,73185.30,,bank,Chad,Jordan,2408 Antonio Orchard,Wendyborough,LA,US,99051,Male,1962-07-07,396-81-1778,58.959085,51.3545595
1228,C_1228,I,A,USD,true,1,0,1000000,73497.51,,bank,Lisa,Kelley,60331 Moore Common,North Troy,MS,US,32887,Female,1982-06-17,578-41-9371,51.854864,-37.364138
1229,C_1229,I,A,USD,false,1,0,1000000,64347.20,,bank,Carlos,Castro,52805 Johnson Radial Apt. 669,Batesstad,NY,US,40071,Male,1999-03-06,740-07-0277,68.693521,63.202190
1230,C_1230,I,A,USD,false,1,0,1000000,84327.42,,bank,Michelle,Nelson,6178 Sullivan Route Apt. 326,Andersonland,NH,US,56751,Female,1990-11-21,275-29-8347,-110.859677,-41.600575
1231,C_1231,I,A,USD,false,1,0,1000000,63219.94,,bank,Alexandra,Black,9427 Rodney Course,West Tamara,NV,US,94112,Female,1937-12-12,834-45-5664,178.352092,6.146732
1232,C_1232,I,A,USD,false,1,0,1000000,66158.79,,bank,Bonnie,Moore,77858 Abbott Camp Apt. 132,Rogerfort,ID,US,09739,Female,1945-03-10,890-38-4781,11.122555,42.896195
1233,C_1233,I,A,USD,false,1,0,1000000,90368.25,,bank,Joe,Knox,022 Gonzalez Stravenue Suite 673,Allenmouth,AS,US,67405,Male,2018-07-10,823-19-8443,-174.644168,32.831614
1234,C_1234,I,A,USD,false,1,0,1000000,71518.97,,bank,Vickie,Hill,1215 Ward Parkway,Bettyhaven,VI,US,90535,Female,1996-07-29,225-74-9303,79.784190,-63.1605935
1235,C_1235,I,A,USD,false,1,0,1000000,53336.05,,bank,Robert,Petersen,715 Jonathan Shores,Lake Aaronside,AZ,US,45649,Male,1952-04-15,798-95-2179,63.352434,69.5984945
1236,C_1236,I,A,USD,false,1,0,1000000,62794.15,,bank,Joseph,Collins,291 Michael Extension Apt. 433,Camposmouth,NH,US,67713,Male,2012-03-15,380-25-6856,-77.417557,38.924287
1237,C_1237,I,A,USD,false,1,0,1000000,90873.56,,bank,Rachel,Greene,45949 Cruz Prairie Suite 161,Lake Ericbury,ME,US,96250,Female,2019-09-24,353-38-1202,46.314099,0.6093795
1238,C_1238,I,A,USD,true,1,0,1000000,61425.25,,bank,Benjamin,Rodriguez,393 Joshua Court Suite 184,Hodgeport,PA,US,40548,Male,1947-12-16,881-64-7505,151.875385,-11.7785625
1239,C_1239,I,A,USD,false,1,0,1000000,54139.51,,bank,Mark,Rocha,92632 Lisa Ranch Apt. 508,Martinezton,MD,US,11153,Male,1916-04-19,811-72-2193,142.902310,56.8037305
1240,C_1240,I,A,USD,false,1,0,1000000,85721.93,,bank,Brianna,Patton,0017 Michael Crescent Suite 268,Lake Kaitlyntown,NH,US,21565,Female,1978-07-22,285-20-4162,16.898340,-48.931103
1241,C_1241,I,A,USD,false,1,0,1000000,57456.72,,bank,Sydney,Waller,4347 Donna Summit,Mcintoshfort,MO,US,04128,Female,2005-01-13,073-60-6984,74.258962,-59.9807615
1242,C_1242,I,A,USD,false,1,0,1000000,57922.69,,bank,Rebecca,Wilson,058 Lynch Corner,West Dana,PA,US,80831,Female,1964-12-16,542-90-4510,70.681225,-58.1221735
1243,C_1243,I,A,USD,false,1,0,1000000,81925.58,,bank,Kenneth,Lee,830 Flynn Vista,East Carrie,ID,US,67343,Male,1924-08-05,358-03-3841,-16.739528,-24.4805225
1244,C_1244,I,A,USD,false,1,0,1000000,78312.73,,bank,Karla,Stark,61723 Emily Orchard Apt. 397,Jamiestad,MT,US,77069,Female,1986-07-10,348-19-9618,84.615799,-10.627913
1245,C_1245,I,A,USD,false,1,0,1000000,83600.38,,bank,Karen,Rowe,2948 Taylor Drive,Lake Alexis,VA,US,49582,Female,2005-09-16,471-47-3431,-160.626156,-86.473191
1246,C_1246,I,A,USD,false,1,0,1000000,98895.23,,bank,Thomas,Powers,3155 Candice Wells Suite 286,Camachochester,NC,US,61139,Male,1953-06-08,632-74-8783,171.874532,36.2698255
1247,C_1247,I,A,USD,false,1,0,1000000,81492.67,,bank,Michael,Cabrera,14607 Sutton Orchard,North Danielle,NE,US,30099,Male,2008-11-07,110-53-4566,-101.770847,17.9201605
1248,C_1248,I,A,USD,false,1,0,1000000,52473.06,,bank,Rachael,Wolfe,22560 Green Mews Apt. 194,East Michaelland,WV,US,70987,Female,1936-10-03,349-30-3097,-54.876355,64.3662925
1249,C_1249,I,A,USD,false,1,0,1000000,98796.26,,bank,Christopher,Peterson,06636 Norman Run,North Christopherstad,IA,US,42394,Male,1976-05-25,603-20-9195,-174.482014,58.4291885
1250,C_1250,I,A,USD,false,1,0,1000000,67430.38,,bank,Stephanie,Dean,6733 Foster Fords,Kaylaport,ND,US,17595,Female,1987-02-23,142-89-2381,150.231030,6.3285415
1251,C_1251,I,A,USD,false,1,0,1000000,66497.36,,bank,Steven,Lyons,189 Robinson Dam,Douglashaven,NY,US,96853,Male,1943-11-04,678-78-9283,101.338249,-47.051745
1252,C_1252,I,A,USD,false,1,0,1000000,81025.86,,bank,Erin,Jacobs,60210 Davis Run,New Bridget,TX,US,93755,Female,1939-04-03,682-86-1693,12.019854,-23.6084185
1253,C_1253,I,A,USD,false,1,0,1000000,82180.48,,bank,Elizabeth,Hansen,02842 Barnes Tunnel,Port Tiffanyton,NM,US,41334,Female,1922-07-28,585-03-2962,12.750772,46.220832
1254,C_1254,I,A,USD,false,1,0,1000000,71330.35,,bank,William,Hill,33642 Reynolds Burgs,East Emily,IN,US,21925,Male,2002-12-18,279-10-6293,12.022367,-57.573136
1255,C_1255,I,A,USD,false,1,0,1000000,57961.51,,bank,Andrew,Atkins,133 Perez Grove Apt. 257,Walkerside,NE,US,30763,Male,1975-05-02,382-49-3312,54.389574,-5.343315
1256,C_1256,I,A,USD,false,1,0,1000000,60052.58,,bank,Michael,Campbell,3472 Douglas Squares Apt. 144,Oconnorland,FM,US,18616,Male,1985-11-10,829-24-4154,-166.024857,-85.299690
1257,C_1257,I,A,USD,false,1,0,1000000,73517.67,,bank,Tommy,Craig,95208 Katherine Skyway,Port Megan,PW,US,04102,Male,1959-08-15,439-90-5527,178.582947,-42.983133
1258,C_1258,I,A,USD,false,1,0,1000000,92195.00,,bank,Elijah,Jacobs,37772 Johnson Points,Stevenland,RI,US,60773,Male,1985-06-25,077-71-2321,-13.879706,0.6423345
1259,C_1259,I,A,USD,false,1,0,1000000,97160.55,,bank,Aaron,Miller,0927 Jonathan Ville Apt. 501,West Melissashire,TN,US,24149,Male,1956-06-09,602-55-8157,-98.288944,-7.413432
1260,C_1260,I,A,USD,false,1,0,1000000,74042.02,,bank,Jamie,Gregory,4030 Luis Ford Suite 515,New Tinamouth,HI,US,39847,Female,2002-12-04,757-96-2582,-47.238557,67.5805625
1261,C_1261,I,A,USD,false,1,0,1000000,59469.79,,bank,Brittany,Cabrera,512 Leroy Drive Apt. 469,West Amandaton,TN,US,05012,Female,2001-09-29,087-45-0502,72.478504,3.884486
1262,C_1262,I,A,USD,false,1,0,1000000,69938.96,,bank,Evan,Gomez,28246 Williams Heights,New Arielberg,NE,US,90524,Male,2023-03-16,542-49-9771,74.350164,89.4570585
1263,C_1263,I,A,USD,false,1,0,1000000,98715.46,,bank,Nancy,Jackson,615 Nicholson Oval,Macdonaldview,WI,US,86477,Female,1966-07-28,102-46-7127,-163.803037,-57.1075965
1264,C_1264,I,A,USD,true,1,0,1000000,99376.20,,bank,Brandy,Mcintosh,3779 Bradley Squares Apt. 638,Cervantesberg,PW,US,94701,Female,2021-07-19,139-66-5008,-44.148089,15.287658
1265,C_1265,I,A,USD,false,1,0,1000000,54527.12,,bank,Ryan,Snyder,545 Williams Centers,Lake Melissamouth,OK,US,64084,Male,1948-10-14,736-89-7720,147.257572,65.158460
1266,C_1266,I,A,USD,false,1,0,1000000,98283.06,,bank,Elizabeth,Stevens,667 Amber Lights Suite 371,Jessicaburgh,GA,US,04032,Female,2021-11-05,034-87-7720,104.084250,81.6033435
1267,C_1267,I,A,USD,false,1,0,1000000,77112.25,,bank,Elaine,Anderson,316 Bobby Route Suite 285,Timothychester,NC,US,07025,Female,2013-11-28,403-34-4642,-14.041044,87.032721
1268,C_1268,I,A,USD,false,1,0,1000000,92820.46,,bank,Brandon,Hughes,795 Thompson Circles,Michaeltown,MI,US,94806,Male,1971-09-26,615-21-5263,-135.092701,27.341048
1269,C_1269,I,A,USD,false,1,0,1000000,52029.11,,bank,Evan,Long,4091 Johnson Crossroad,Kathleenchester,IN,US,91272,Male,1981-07-01,382-15-8965,110.333484,-37.2131665
1270,C_1270,I,A,USD,false,1,0,1000000,90749.09,,bank,Evan,Keller,6868 Johnson Burg,South Samanthafort,AK,US,87814,Male,2022-09-13,376-71-2175,157.483643,-35.341423
1271,C_1271,I,A,USD,false,1,0,1000000,58362.43,,bank,Jonathan,Black,899 Sarah Springs Suite 883,West Sarah,MI,US,74970,Male,2008-02-14,125-99-6999,81.422379,38.2244955
1272,C_1272,I,A,USD,false,1,0,1000000,75244.19,,bank,Shane,Martinez,444 Lopez Views,Charlesmouth,MS,US,72907,Male,1942-04-14,672-63-2021,-97.155216,-42.6406345
1273,C_1273,I,A,USD,false,1,0,1000000,94533.60,,bank,Michael,Khan,80288 Leach Rue Apt. 076,Port Christine,SC,US,52454,Male,1978-08-06,391-29-2221,139.444162,6.3375115
1274,C_1274,I,A,USD,false,1,0,1000000,67105.05,,bank,Karen,Mcclain,98383 Brown Center,North Christian,AZ,US,51903,Female,1917-02-15,386-33-3339,72.110562,-38.489267
1275,C_1275,I,A,USD,false,1,0,1000000,74732.17,,bank,Kevin,Powell,15026 White Forest Suite 756,North Davidberg,CT,US,07898,Male,1993-05-06,284-06-6758,-38.314823,-75.7682335
1276,C_1276,I,A,USD,false,1,0,1000000,66047.90,,bank,Kenneth,Allen,123 Nathaniel Plains,Stevenshire,GA,US,64409,Male,1977-07-25,769-34-4495,-97.126291,-72.9197785
1277,C_1277,I,A,USD,false,1,0,1000000,73608.80,,bank,Maria,Roth,09131 Contreras Ramp Apt. 935,Michaelburgh,LA,US,02109,Female,2001-09-30,262-24-1138,-29.403346,-15.9552125
1278,C_1278,I,A,USD,false,1,0,1000000,50685.95,,bank,Erika,Evans,64017 Micheal Trace Suite 841,Lawsonbury,OK,US,97786,Female,1947-03-31,431-49-8155,-16.472697,15.140633
1279,C_1279,I,A,USD,false,1,0,1000000,56905.92,,bank,Gerald,Jones,256 Love Mall Apt. 343,Amandaberg,FL,US,78607,Male,1986-10-28,266-27-2572,-79.898247,-60.916325
1280,C_1280,I,A,USD,false,1,0,1000000,93120.60,,bank,Paul,Gilbert,0311 Donovan Mews,Hammondmouth,MD,US,51685,Male,1944-01-19,673-81-1029,-131.366156,39.881014
1281,C_1281,I,A,USD,false,1,0,1000000,97138.48,,bank,Daniel,Cox,1411 Nancy Courts,Dominichaven,FL,US,55114,Male,2007-12-13,745-79-1456,-19.347635,83.262617
1282,C_1282,I,A,USD,false,1,0,1000000,66734.46,,bank,Susan,Lewis,22995 Kelley Fall,East Susanberg,ND,US,85278,Female,2013-01-19,383-67-1148,51.497822,48.2730495
1283,C_1283,I,A,USD,false,1,0,1000000,80907.91,,bank,Matthew,Lowe,84217 Rebecca Dale Apt. 234,South Andrea,WA,US,37795,Male,1952-07-29,579-34-6153,-4.324399,2.6405865
1284,C_1284,I,A,USD,false,1,0,1000000,60708.50,,bank,Shannon,Gonzalez,589 William Estates Suite 077,Port Nathanbury,NV,US,53284,Female,1937-09-08,791-77-8831,81.588718,39.195973
1285,C_1285,I,A,USD,false,1,0,1000000,53599.46,,bank,Marcus,Hammond,4650 Norris Vista Suite 133,Kimberlymouth,DC,US,31835,Male,1934-10-09,368-45-1774,15.761380,1.3003085
1286,C_1286,I,A,USD,false,1,0,1000000,94543.41,,bank,Thomas,Gonzalez,33629 Blake Radial Suite 265,Nathanielborough,DE,US,60299,Male,1996-12-08,815-42-5080,-166.884417,22.067869
1287,C_1287,I,A,USD,false,1,0,1000000,50253.91,,bank,Johnny,Harvey,848 Brian Grove Suite 324,Reynoldsburgh,FL,US,14114,Male,1923-02-21,725-94-3890,130.696710,47.2182795
1288,C_1288,I,A,USD,false,1,0,1000000,69324.23,,bank,Chad,Brady,844 James Summit,East Meredithberg,FL,US,99675,Male,1987-03-06,541-09-7912,71.877924,-62.561325
1289,C_1289,I,A,USD,false,1,0,1000000,89232.39,,bank,Raymond,Khan,7236 Hernandez Plains Suite 875,West Isaacton,SC,US,15830,Male,1994-02-15,609-93-8873,5.482590,8.3196475
1290,C_1290,I,A,USD,false,1,0,1000000,72206.74,,bank,Jessica,Miller,191 Richard Dam Apt. 137,East Josephville,MO,US,86258,Female,1935-10-01,672-96-7226,-80.094028,-79.4402095
1291,C_1291,I,A,USD,false,1,0,1000000,85713.87,,bank,Larry,Fowler,301 West Wells Suite 668,Tylerfort,KS,US,72847,Male,2013-06-05,644-65-4963,152.465903,63.3073425
1292,C_1292,I,A,USD,false,1,0,1000000,91262.02,,bank,Ryan,Krause,85505 Lucas Terrace Apt. 781,Shirleyville,AK,US,33466,Male,1909-02-05,577-99-4474,88.015210,16.106146
1293,C_1293,I,A,USD,false,1,0,1000000,82769.97,,bank,Joel,Reed,267 Eugene Terrace,West Bradleyport,UT,US,44063,Male,1925-07-31,430-64-3324,-8.677504,11.505027
1294,C_1294,I,A,USD,false,1,0,1000000,92905.24,,bank,Taylor,Wright,203 Heather Flats Suite 605,Courtneychester,MI,US,81293,Female,1912-10-17,715-89-7819,-150.468334,-77.897139
1295,C_1295,I,A,USD,false,1,0,1000000,84046.47,,bank,Regina,Morris,46996 Jones Crossroad Suite 386,Smithmouth,ND,US,58957,Female,2016-09-02,654-20-5243,1.583710,-39.6749345
1296,C_1296,I,A,USD,false,1,0,1000000,58843.72,,bank,Stephen,Vazquez,09819 Shawn Wall,Gregoryborough,NJ,US,04608,Male,1979-01-14,433-69-5988,-5.059249,23.874479
1297,C_1297,I,A,USD,false,1,0,1000000,67026.81,,bank,Nicholas,Sanford,75612 Robbins Spur,West Michaelland,DC,US,77386,Male,1991-03-15,605-73-4655,121.968594,-75.2761805
1298,C_1298,I,A,USD,false,1,0,1000000,58044.38,,bank,Sean,Alexander,585 Jill Groves Suite 829,Denisetown,FM,US,46443,Male,1993-01-06,023-79-5132,-112.956634,41.989762
1299,C_1299,I,A,USD,false,1,0,1000000,52243.61,,bank,Justin,Gonzalez,84127 Robinson Mountains,West Shaun,NE,US,85579,Male,1915-01-01,028-40-9708,96.905004,-37.491219
1300,C_1300,I,A,USD,false,1,0,1000000,54364.10,,bank,Justin,Reyes,800 Garza Highway Apt. 095,Port Brandi,MP,US,35218,Male,1994-11-02,114-58-7435,16.066182,67.8718765
1301,C_1301,I,A,USD,false,1,0,1000000,58048.54,,bank,Debra,Molina,7226 Justin Neck,East Daniel,MP,US,38112,Female,1923-08-16,535-03-6227,-79.810542,-32.944985
1302,C_1302,I,A,USD,false,1,0,1000000,93827.35,,bank,Curtis,Walter,256 Mark Isle Suite 572,Boydstad,CT,US,65407,Male,1912-06-18,055-94-8703,-65.024102,-74.624157
1303,C_1303,I,A,USD,true,1,0,1000000,51453.26,,bank,Nicole,French,5211 Flowers Curve Suite 997,Lake Catherinefurt,PR,US,05937,Female,1987-08-02,229-21-6256,-92.129072,35.4697935
1304,C_1304,I,A,USD,false,1,0,1000000,59917.20,,bank,Brendan,James,82562 Burnett Stravenue Suite 983,Davidstad,MD,US,71987,Male,2000-06-23,709-90-0699,-52.011354,-8.919587
1305,C_1305,I,A,USD,false,1,0,1000000,87956.54,,bank,Glen,Michael,9086 Emily Extension Apt. 549,Susanside,ND,US,38845,Male,1935-06-17,205-21-3054,-27.417554,74.689051
1306,C_1306,I,A,USD,false,1,0,1000000,90499.37,,bank,Alyssa,Spencer,10003 Wong Plaza Suite 803,Michaelmouth,PR,US,77565,Female,1915-09-30,199-67-7458,23.048500,-0.026385
1307,C_1307,I,A,USD,false,1,0,1000000,89411.07,,bank,Patricia,Parsons,27485 Wilson Circle,Bryanmouth,NJ,US,88581,Female,1997-08-28,772-29-3145,-153.519085,-39.872761
1308,C_1308,I,A,USD,false,1,0,1000000,97227.37,,bank,Douglas,Owens,483 Larson Inlet Suite 995,Dawnstad,IL,US,90809,Male,1987-11-18,108-58-7752,102.065685,17.095667
1309,C_1309,I,A,USD,false,1,0,1000000,70018.59,,bank,Terry,Fletcher,5081 Martinez Shores,New Rhonda,CA,US,07759,Male,1939-02-18,496-67-6422,-50.139158,-53.3748145
1310,C_1310,I,A,USD,false,1,0,1000000,96569.42,,bank,Krystal,Dalton,899 Leach Prairie Suite 351,Robinsonville,OR,US,14099,Female,2003-12-30,629-79-4022,64.917000,0.208030
1311,C_1311,I,A,USD,true,1,0,1000000,94987.31,,bank,Dale,Brewer,7522 Anderson Trafficway Suite 336,Port Jamiefurt,HI,US,85287,Male,1957-08-18,578-14-7231,-96.369312,-5.357919
1312,C_1312,I,A,USD,false,1,0,1000000,74025.83,,bank,Brianna,Lyons,52960 Victoria Manors Suite 768,Elizabethfurt,IN,US,97730,Female,1940-09-09,561-44-1533,-51.845861,-5.5783955
1313,C_1313,I,A,USD,false,1,0,1000000,65574.89,,bank,Brenda,Mccullough,9063 Michelle Manor,Catherinemouth,AK,US,73012,Female,1964-01-02,027-08-2474,-135.384410,36.708627
1314,C_1314,I,A,USD,false,1,0,1000000,61689.29,,bank,Katherine,Rivera,94238 Nelson Views,Rebeccaberg,ID,US,56625,Female,1969-07-04,121-61-3119,92.671972,-55.7087445
1315,C_1315,I,A,USD,false,1,0,1000000,54510.27,,bank,Roger,Mccarthy,85651 Gardner Camp Apt. 353,New Kimberly,NE,US,90659,Male,2011-01-25,076-72-0109,-104.377140,-14.8391185
1316,C_1316,I,A,USD,false,1,0,1000000,67167.96,,bank,Alexis,Sullivan,047 Steven Green,Kellyfort,AK,US,63262,Female,1957-10-20,251-61-8113,-105.718472,40.0178015
1317,C_1317,I,A,USD,false,1,0,1000000,96942.16,,bank,Jared,Booker,03228 Ingram Neck Apt. 808,North Destiny,MO,US,85444,Male,1958-01-08,176-20-1692,-174.382296,-53.898502
1318,C_1318,I,A,USD,false,1,0,1000000,91777.58,,bank,Marcus,Martin,54438 Meagan Trafficway Suite 497,Tateborough,RI,US,17796,Male,1985-12-23,629-63-1513,-134.205386,-15.8021405
1319,C_1319,I,A,USD,false,1,0,1000000,73531.28,,bank,Jordan,Monroe,45969 Becker Mall Suite 671,Port Mark,AR,US,92507,Female,1973-08-03,574-09-2941,-104.560306,-80.178760
1320,C_1320,I,A,USD,false,1,0,1000000,87865.92,,bank,Gary,White,871 Robert Oval,Danielshire,MI,US,58698,Male,1962-05-01,867-40-3417,75.972782,24.1218555
1321,C_1321,I,A,USD,false,1,0,1000000,76236.89,,bank,Amy,Brown,118 Jo Garden,Holdertown,CO,US,88315,Female,1977-12-18,283-11-5816,-70.867760,-17.820329
1322,C_1322,I,A,USD,false,1,0,1000000,87547.48,,bank,John,Webster,3588 Duncan Roads,Collinsside,SC,US,59122,Male,1932-02-06,280-89-1017,166.471715,-73.8263915
1323,C_1323,I,A,USD,false,1,0,1000000,66349.16,,bank,Gwendolyn,Lamb,3242 Caroline Flats Apt. 853,Williamfort,MP,US,97431,Female,1966-09-11,814-72-8134,-43.096268,-70.656114
1324,C_1324,I,A,USD,false,1,0,1000000,58931.32,,bank,Kendra,Crawford,871 Tran Lane,Dawsonborough,ID,US,25481,Female,1922-09-30,515-30-4025,-3.726454,-58.7280695
1325,C_1325,I,A,USD,false,1,0,1000000,74940.52,,bank,Jorge,Arnold,8556 Stewart Forge,East Thomas,NE,US,48571,Male,2016-02-23,262-15-5874,85.090919,30.767104
1326,C_1326,I,A,USD,false,1,0,1000000,84650.89,,bank,Terri,Taylor,19615 Aguilar Parkways Suite 852,Stephaniestad,MH,US,14334,Female,1957-12-05,094-16-6389,65.252212,52.1902645
1327,C_1327,I,A,USD,false,1,0,1000000,86154.28,,bank,Laurie,Jones,8962 Tammy Passage,Willisfort,IL,US,16118,Female,1990-11-08,869-69-4039,154.264192,-78.1883505
1328,C_1328,I,A,USD,false,1,0,1000000,80252.18,,bank,Jason,Stewart,9867 Hubbard Shoals Apt. 864,West Jackview,OR,US,83073,Male,2019-09-13,271-55-3922,136.254187,-21.5823195
1329,C_1329,I,A,USD,false,1,0,1000000,70651.70,,bank,Julie,Torres,5346 Solis Courts Apt. 528,Kendrastad,PW,US,48292,Female,1947-08-29,341-90-8381,84.641133,-48.2402515
1330,C_1330,I,A,USD,false,1,0,1000000,91792.94,,bank,Meghan,Mitchell,767 John Stream,Justinhaven,MN,US,42768,Female,1920-03-13,309-32-7345,92.554434,-46.4428475
